player_id,yr,pa,ab,r,h,_1b,_2b,_3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
jackslu01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackslu01,2017,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
jackslu01,2018,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
jackslu01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamesjo02,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamesjo02,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
janispa01,2016,35,31,3,6,5,1,0,0,0,0,0,3,3,0,1,0,0,0
janispa01,2017,28,26,0,2,2,0,0,0,3,0,0,1,6,0,0,1,0,1
jankojo01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jankotr01,2016,382,335,53,82,65,13,2,2,12,30,12,42,100,0,2,3,0,5
jankotr01,2017,87,75,10,14,12,2,0,0,1,4,0,9,28,0,1,2,0,2
jankotr01,2018,387,347,45,90,71,12,3,4,17,24,7,37,73,0,1,2,0,7
jankotr01,2019,24,22,4,4,4,0,0,0,0,2,2,2,4,0,0,0,0,0
janseda01,2018,95,81,12,20,11,6,0,3,8,0,0,9,17,0,4,0,1,1
janseda01,2019,384,347,41,72,46,12,1,13,43,0,1,31,79,1,4,1,1,8
janseke01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
janseke01,2017,4,4,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1
janseke01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
janseke01,2019,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jasojo01,2016,432,380,45,102,66,25,3,8,42,0,4,45,74,0,5,1,1,8
jasojo01,2017,302,256,28,54,25,19,0,10,35,1,1,40,66,2,5,0,1,5
jayemy01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayjo02,2016,373,347,49,101,72,26,1,2,26,2,0,19,78,0,6,1,0,5
jayjo02,2017,433,379,65,112,89,18,3,2,34,6,2,37,80,3,12,3,2,11
jayjo02,2018,586,527,74,141,112,19,7,3,40,4,3,33,95,0,18,5,3,11
jayjo02,2019,182,165,12,44,36,8,0,0,9,0,0,8,30,0,3,5,1,1
jeffrje01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeffrje01,2017,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
jeffrje01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeffrje01,2019,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jenkity01,2016,17,13,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
jennida01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jennida01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jennida01,2018,3,3,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
jennida01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jennide01,2016,225,200,22,40,25,7,1,7,20,2,0,21,58,0,2,1,1,4
jenseky01,2016,34,31,5,6,3,0,1,2,7,0,0,2,13,0,1,0,0,1
jepseke01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jepseke01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerezwi01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerezwi01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jewelja01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jewelja01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimenaj01,2017,13,12,0,1,1,0,0,0,0,0,0,0,7,0,0,1,0,1
jimened01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimenel02,2019,504,468,69,125,74,18,2,31,79,0,0,30,134,0,4,0,2,11
jimenjo02,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimenjo02,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimenjo02,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimenub01,2016,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jimenub01,2017,5,5,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
joeco01,2019,16,15,1,1,1,0,0,0,0,0,0,1,5,0,0,0,0,1
johnsbr02,2017,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnsbr02,2018,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
johnsbr02,2019,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
johnsch05,2016,264,243,20,54,38,11,0,5,24,0,0,19,78,2,1,1,0,13
johnsdj01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnsdj01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnser04,2016,5,4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
johnsji04,2016,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
johnsji04,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnsji04,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnske05,2016,333,304,25,75,51,14,0,10,34,4,0,25,65,2,2,0,2,6
johnsmi04,2016,6,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
johnsmi04,2017,11,10,2,2,2,0,0,0,0,1,0,0,4,0,0,1,0,0
johnspi01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnspi01,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnssh01,2018,11,10,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
johnsst02,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonesad01,2016,672,619,86,164,116,19,0,29,83,2,0,39,115,2,5,1,8,13
jonesad01,2017,635,597,82,170,115,28,1,26,73,2,1,27,113,1,7,1,3,18
jonesad01,2018,613,580,54,163,113,35,0,15,63,7,1,24,93,1,5,0,4,21
jonesad01,2019,527,485,66,126,84,25,1,16,67,2,1,31,101,2,8,0,3,15
jonesja07,2016,28,28,3,6,3,3,0,0,2,0,0,0,12,0,0,0,0,1
jonesja07,2017,154,141,14,24,17,3,1,3,13,6,2,9,65,0,4,0,0,5
jonesja07,2018,467,429,54,89,50,22,6,11,34,13,5,24,142,0,11,1,2,9
jonesja07,2019,333,298,39,70,37,19,3,11,26,7,2,27,94,2,6,1,1,6
jonesna01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonesna01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonesna01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonesna01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonesry01,2017,164,150,12,26,17,5,2,2,5,1,0,10,52,3,4,0,0,3
jonesry01,2018,8,8,2,3,1,0,0,2,3,0,0,0,5,0,0,0,0,0
jorgefe01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josepca01,2016,141,132,7,23,20,3,0,0,0,0,0,7,28,0,0,2,0,6
josepca01,2017,266,254,31,65,42,14,1,8,28,0,0,10,72,0,1,1,0,7
josepca01,2018,280,265,28,58,39,14,2,3,17,2,1,10,68,0,3,1,1,3
josepca01,2019,41,38,5,8,6,2,0,0,3,0,0,1,10,0,1,1,0,0
josepco01,2018,19,18,1,4,3,1,0,0,3,0,0,1,5,0,0,0,0,0
josepco01,2019,68,64,5,10,6,3,0,1,7,0,0,3,12,0,0,0,1,2
josepto01,2016,347,315,47,81,45,15,0,21,47,1,1,22,75,0,4,0,6,11
josepto01,2017,533,495,51,119,69,27,1,22,69,1,0,33,129,1,2,0,3,21
joycema01,2016,293,231,45,56,32,10,1,13,42,1,1,59,67,4,3,0,0,9
joycema01,2017,544,469,78,114,56,33,0,25,68,4,1,66,113,0,2,0,7,10
joycema01,2018,246,207,34,43,27,9,0,7,15,0,2,35,53,2,1,1,2,3
joycema01,2019,238,200,32,59,42,10,0,7,23,0,0,38,45,0,0,0,0,3
judgeaa01,2016,95,84,10,15,9,2,0,4,10,0,1,9,42,0,1,0,1,2
judgeaa01,2017,678,542,128,154,75,24,3,52,114,9,4,127,208,11,5,0,4,15
judgeaa01,2018,498,413,77,115,66,22,0,27,67,6,3,76,152,3,4,0,5,10
judgeaa01,2019,446,378,75,103,57,18,1,27,55,3,2,64,141,4,3,0,1,11
jungmta01,2016,8,8,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
jungmta01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junisja01,2017,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
junisja01,2018,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
junisja01,2019,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juradar01,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
juradar01,2019,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kaczmke01,2018,5,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
kahnlto01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kahnlto01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kahnlto01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kahnlto01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kalisry01,2016,10,7,1,2,2,0,0,0,2,0,0,1,0,0,1,1,0,0
kangju01,2016,370,318,45,81,41,19,0,21,62,3,1,36,79,1,14,0,2,11
kangju01,2018,6,6,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
kangju01,2019,185,172,15,29,11,7,1,10,24,0,0,11,60,0,1,0,1,4
karinja01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karnsna01,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karnsna01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karnsna01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kawasmu01,2016,26,21,3,7,5,2,0,0,1,2,0,4,5,0,1,0,0,1
kayan01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kazmisc01,2016,50,43,3,5,5,0,0,0,2,0,0,1,24,0,0,6,0,1
kelake01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelake01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelake01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelake01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kellebr01,2018,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
kellebr01,2019,10,8,0,1,1,0,0,0,1,0,0,1,5,0,0,1,0,0
kelleky01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kellemi03,2019,11,10,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1
kellesh01,2016,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kellesh01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kellesh01,2018,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kellesh01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelletr01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kellyca01,2016,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
kellyca01,2018,6,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
kellyca02,2016,14,13,1,2,1,1,0,0,1,0,0,0,2,0,1,0,0,0
kellyca02,2017,75,69,5,12,9,3,0,0,6,0,0,5,11,0,1,0,0,3
kellyca02,2018,42,35,1,4,4,0,0,0,3,0,0,3,7,0,1,3,0,0
kellyca02,2019,365,314,46,77,40,19,0,18,47,0,0,48,79,10,2,0,1,11
kellydo01,2016,30,27,2,4,2,0,2,0,3,0,0,2,5,0,0,0,1,2
kellyjo05,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kellyjo05,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kellyjo05,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kellyjo05,2019,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
kellyme01,2019,60,52,3,1,1,0,0,0,2,0,0,2,25,0,0,6,0,2
kellyty01,2016,71,58,9,14,11,1,1,1,7,0,0,11,9,0,0,0,2,2
kellyty01,2017,105,89,11,17,8,7,0,2,14,0,0,8,25,0,1,4,3,0
kellyty01,2018,12,11,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,1
kempma01,2016,672,623,89,167,93,39,0,35,108,1,0,36,156,6,1,0,12,17
kempma01,2017,466,438,47,121,78,23,1,19,64,0,2,27,99,5,0,0,1,25
kempma01,2018,506,462,62,134,88,25,0,21,85,0,0,36,115,2,1,0,7,14
kempma01,2019,62,60,4,12,9,2,0,1,5,0,0,1,19,0,0,0,1,2
kempto01,2016,136,120,15,26,18,4,3,1,7,2,1,14,27,0,0,1,1,5
kempto01,2017,39,37,6,8,7,1,0,0,4,1,0,1,5,0,1,0,0,0
kempto01,2018,294,255,37,67,46,15,0,6,30,9,3,32,44,1,3,3,1,7
kempto01,2019,279,245,31,52,31,9,4,8,29,4,4,23,47,1,6,1,4,4
kendrho01,2016,543,487,65,124,88,26,2,8,40,10,2,50,96,2,3,0,3,20
kendrho01,2017,334,305,40,96,68,16,3,9,41,12,5,22,68,0,5,0,2,8
kendrho01,2018,160,152,17,46,28,14,0,4,12,1,1,5,29,1,2,0,1,6
kendrho01,2019,370,334,61,115,74,23,1,17,62,2,1,27,49,1,4,0,5,11
kendrky01,2017,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
kennebr02,2018,9,8,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1
kenneia01,2016,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
kenneia01,2017,4,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
kenneia01,2018,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kenneia01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kensilo01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keplema01,2016,447,396,52,93,54,20,2,17,63,6,2,42,93,3,3,1,5,2
keplema01,2017,568,511,67,124,71,32,2,19,69,6,1,47,114,2,6,1,3,5
keplema01,2018,611,532,80,119,65,30,4,20,58,4,5,71,96,2,5,0,3,8
keplema01,2019,596,524,98,132,64,32,0,36,90,1,5,60,99,0,8,0,4,5
kershcl01,2016,50,46,2,8,7,1,0,0,3,0,0,1,12,0,0,3,0,0
kershcl01,2017,59,49,6,9,8,1,0,0,2,0,0,4,13,0,0,6,0,2
kershcl01,2018,57,46,1,11,9,2,0,0,7,0,0,7,11,0,0,4,0,0
kershcl01,2019,65,49,1,5,4,1,0,0,1,0,0,1,16,0,0,15,0,0
keuchda01,2016,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keuchda01,2017,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
keuchda01,2018,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
keuchda01,2019,41,38,0,5,4,1,0,0,2,0,0,1,28,0,0,2,0,0
kieboca01,2019,43,39,4,5,3,0,0,2,2,0,0,4,16,1,0,0,0,0
kiebosp01,2016,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kiebosp01,2018,143,125,16,29,22,5,0,2,13,0,0,16,28,0,1,0,1,2
kiekhde01,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiekhde01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiermke01,2016,414,366,55,90,56,20,2,12,37,21,3,40,74,1,7,0,1,5
kiermke01,2017,421,380,56,105,72,15,3,15,39,16,7,31,99,2,5,4,1,3
kiermke01,2018,367,332,44,72,44,12,9,7,29,10,5,25,91,2,6,2,2,4
kiermke01,2019,480,447,60,102,61,20,7,14,55,19,5,26,104,2,5,1,1,8
kikucyu01,2019,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
kimbrcr01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimbrcr01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimbrcr01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimbrcr01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimhy01,2016,346,305,36,92,69,16,1,6,22,1,3,36,51,0,4,0,1,5
kimhy01,2017,238,212,20,49,39,8,1,1,14,0,0,22,46,1,2,0,2,3
kineris01,2018,396,356,43,93,69,18,2,4,34,7,5,28,62,1,6,5,1,14
kineris01,2019,222,202,23,48,34,12,1,1,21,3,0,14,49,0,4,1,1,9
kingesc01,2018,484,452,55,102,69,23,2,8,35,10,3,24,126,1,3,0,5,2
kingesc01,2019,500,458,64,118,61,34,4,19,55,15,4,34,147,1,5,1,2,3
kinghni01,2018,25,23,1,2,1,1,0,0,4,0,0,1,10,0,1,0,0,0
kinghni01,2019,8,6,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
kingmi01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kinlety01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kinlety01,2019,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kinslia01,2016,679,618,117,178,117,29,4,28,83,14,6,45,115,0,13,0,3,5
kinslia01,2017,613,551,90,130,80,25,3,22,52,14,5,55,86,2,7,0,0,9
kinslia01,2018,534,487,66,117,77,26,0,14,48,16,7,40,64,0,4,0,3,15
kinslia01,2019,281,258,28,56,35,12,0,9,22,2,4,19,54,0,3,0,1,5
kintzbr01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kintzbr01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kintzbr01,2018,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kintzbr01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kipnija01,2016,688,610,91,168,100,41,4,23,82,15,3,60,146,0,6,5,7,21
kipnija01,2017,373,336,43,78,41,25,0,12,35,6,2,28,71,0,2,2,5,0
kipnija01,2018,601,530,65,122,75,28,1,18,75,7,1,60,112,1,7,1,3,5
kipnija01,2019,511,458,52,112,71,23,1,17,65,7,2,40,88,2,2,5,6,7
kirkmmi01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kittran01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kittran01,2018,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kittran01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kivlepa01,2016,24,21,5,4,3,0,0,1,2,0,0,2,11,0,1,0,0,0
kivlepa01,2017,204,178,23,37,22,5,1,9,26,1,2,22,61,1,3,0,1,2
kivlepa01,2018,14,13,3,3,1,0,2,0,0,0,0,0,6,0,1,0,0,0
kleinph01,2016,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
klinebr01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klubeco01,2016,6,4,1,1,0,1,0,0,0,0,0,0,3,0,0,2,0,0
klubeco01,2017,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
klubeco01,2018,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
klubeco01,2019,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
knappan01,2017,204,171,26,44,32,8,1,3,13,1,0,31,56,4,0,0,2,5
knappan01,2018,215,187,19,37,25,6,2,4,15,1,0,24,75,1,2,1,1,2
knappan01,2019,160,136,12,29,18,9,0,2,8,0,0,18,51,2,3,3,0,2
knebeco01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knebeco01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knebeco01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kniznan01,2019,58,53,7,12,8,2,0,2,7,2,0,4,14,0,1,0,0,3
kochma01,2016,6,3,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0
kochma01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kochma01,2018,23,17,1,1,1,0,0,0,0,0,0,3,11,0,0,3,0,0
kochma01,2019,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
koehlto01,2016,56,51,1,5,5,0,0,0,4,0,0,1,28,0,0,4,0,0
koehlto01,2017,21,21,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0
kolarad01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolarad01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolarad01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kontoge01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kontoge01,2017,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kontoge01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kopecmi01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kozmape01,2017,51,45,6,5,4,0,0,1,2,0,1,3,20,0,2,1,0,0
kozmape01,2018,73,69,7,15,9,4,1,1,8,0,1,2,15,0,0,1,1,2
krameke01,2018,40,37,5,5,5,0,0,0,4,0,0,2,20,0,0,0,1,0
krameke01,2019,50,42,5,7,6,1,0,0,5,0,1,6,17,0,0,0,2,0
kratzer01,2016,87,85,3,8,5,2,0,1,4,0,0,1,32,0,0,1,0,3
kratzer01,2017,2,2,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
kratzer01,2018,219,203,18,48,36,6,0,6,23,1,0,6,40,0,7,1,2,8
kratzer01,2019,53,49,1,5,2,2,0,1,3,0,0,2,14,0,2,0,0,0
krehbjo01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krolia01,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krolia01,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krolia01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuhlch01,2016,26,23,0,2,2,0,0,0,0,0,0,1,9,0,0,2,0,0
kuhlch01,2017,52,48,2,5,3,2,0,0,3,0,0,1,16,0,0,3,0,1
kuhlch01,2018,27,21,2,3,3,0,0,0,1,0,0,0,5,0,0,6,0,0
kuhnejo01,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
labouja01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lackejo01,2016,69,63,1,6,4,2,0,0,2,0,0,2,31,0,0,4,0,1
lackejo01,2017,61,53,2,7,6,1,0,0,1,1,1,3,23,0,0,5,0,0
ladenty01,2016,50,48,6,4,4,0,0,0,1,2,0,1,13,0,0,1,0,3
lagarju01,2016,160,142,15,34,22,7,2,3,9,4,2,11,27,1,2,4,1,4
lagarju01,2017,272,252,37,63,42,16,2,3,15,7,3,14,56,0,3,2,1,6
lagarju01,2018,64,59,9,20,18,1,1,0,6,3,1,3,9,1,1,0,1,2
lagarju01,2019,285,258,38,55,37,12,1,5,27,4,1,22,75,4,2,2,1,8
lailbr01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lakeju01,2016,39,35,5,7,3,3,0,1,2,1,0,4,11,0,0,0,0,0
lakintr01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lallibl01,2016,13,13,0,2,1,1,0,0,1,0,0,0,3,0,0,0,0,1
lamarry01,2016,6,5,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
lamarry01,2017,8,7,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
lamarry01,2018,180,165,15,46,33,11,0,2,18,2,2,10,53,0,2,0,3,3
lamarry01,2019,26,23,3,5,3,0,0,2,3,1,1,3,5,0,0,0,0,0
lambepe01,2019,34,28,3,9,9,0,0,0,2,0,0,3,10,0,0,3,0,1
lambja01,2016,594,523,81,130,61,31,9,29,91,6,1,64,154,5,3,0,4,13
lambja01,2017,635,536,89,133,69,30,4,30,105,6,4,87,152,13,7,0,5,15
lambja01,2018,238,207,34,46,32,8,0,6,31,1,2,26,65,0,1,0,4,4
lambja01,2019,226,187,26,36,20,8,2,6,30,1,0,32,55,1,5,0,2,4
lambjo02,2016,22,20,0,1,1,0,0,0,0,0,0,1,12,0,0,1,0,0
lambjo02,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamboan01,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lametdi01,2017,38,35,0,3,3,0,0,0,0,0,0,0,22,0,0,3,0,0
lametdi01,2019,24,21,1,3,3,0,0,0,0,0,0,0,11,0,0,3,0,0
lasteto01,2016,168,148,17,40,25,12,1,2,11,0,1,18,27,1,2,0,0,2
lasteto01,2017,149,125,18,36,23,8,0,5,22,0,0,20,18,1,2,0,2,3
lasteto01,2018,188,169,23,45,36,8,0,1,19,0,1,17,27,1,2,0,0,5
lasteto01,2019,315,292,49,86,62,8,0,16,44,0,0,20,28,0,3,0,0,8
latosma01,2016,5,5,1,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0
latosma01,2017,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lauerer01,2018,37,30,1,2,1,1,0,0,1,0,0,1,15,0,0,5,1,0
lauerer01,2019,47,40,1,4,2,2,0,0,0,0,0,1,23,0,0,6,0,0
laurera01,2018,176,156,27,45,27,12,1,5,19,7,1,16,50,0,2,0,2,0
laurera01,2019,481,434,79,125,72,29,0,24,67,13,2,27,123,0,11,1,8,7
lavarry01,2017,13,11,0,3,2,1,0,0,2,0,0,1,3,0,1,0,0,1
lavarry01,2018,6,6,1,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0
lavarry01,2019,19,18,4,5,1,2,0,2,7,0,0,1,5,0,0,0,0,0
lawde01,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lawde01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lawde01,2018,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
